Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
2311972,CHOLERA_0000000001,COUNTRY,NLD,YEAR,EUR,Europe,,2006,,,,,,,,3,,,,3 of 3 reported cases are imported.,2013-06-11T14:04:28+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2317289,CHOLERA_0000000001,COUNTRY,AGO,YEAR,AFR,Africa,,1995,,,,,,,,3295,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
2332226,CHOLERA_0000000001,COUNTRY,MYS,YEAR,WPR,Western Pacific,,1992,,,,,,,,474,,,,,2013-06-11T14:04:28+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
2333630,CHOLERA_0000000001,COUNTRY,NIC,YEAR,AMR,Americas,,1993,,,,,,,,6631,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
2345439,CHOLERA_0000000001,COUNTRY,BWA,YEAR,AFR,Africa,,2005,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2345697,CHOLERA_0000000001,COUNTRY,NPL,YEAR,SEAR,South-East Asia,,1998,,,,,,,,1745,,,,,2013-06-11T14:04:28+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
2346955,CHOLERA_0000000001,COUNTRY,BEL,YEAR,EUR,Europe,,1985,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
2351111,CHOLERA_0000000001,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,,2013,,,,,,,,256,256.0,,,211 imported cases,2014-08-29T13:48:22+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2351638,CHOLERA_0000000001,COUNTRY,MWI,YEAR,AFR,Africa,,2008,,,,,,,,831,,,,,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2356610,CHOLERA_0000000001,COUNTRY,MOZ,YEAR,AFR,Africa,,1980,,,,,,,,1212,,,,,2013-06-11T14:04:28+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
2358800,CHOLERA_0000000001,COUNTRY,MYS,YEAR,WPR,Western Pacific,,2012,,,,,,,,282,282.0,,,81 of 282 reported cases are imported. ,2013-10-03T09:18:20+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2360001,CHOLERA_0000000001,COUNTRY,BEL,YEAR,EUR,Europe,,1992,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
2362368,CHOLERA_0000000001,COUNTRY,BDI,YEAR,AFR,Africa,,1981,,,,,,,,582,,,,,2013-06-11T14:04:28+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
2364007,CHOLERA_0000000001,COUNTRY,RWA,YEAR,AFR,Africa,,2005,,,,,,,,89,,,,,2013-06-11T14:04:28+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2368994,CHOLERA_0000000001,COUNTRY,FRA,YEAR,EUR,Europe,,1975,,,,,,,,9,,,,,2013-06-11T14:04:28+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
2369084,CHOLERA_0000000001,COUNTRY,MRT,YEAR,AFR,Africa,,1996,,,,,,,,4534,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
2369342,CHOLERA_0000000001,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,,1973,,,,,,,,656,,,,,2013-06-11T14:04:28+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
2379083,CHOLERA_0000000001,COUNTRY,KHM,YEAR,WPR,Western Pacific,,1967,,,,,,,,4,,,,,2013-06-11T14:04:28+02:00,1967,1967-01-01T00:00:00+01:00,1967-12-31T00:00:00+01:00
2381978,CHOLERA_0000000001,COUNTRY,USA,YEAR,AMR,Americas,,1992,,,,,,,,103,,,,,2013-06-11T14:04:28+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
2388146,CHOLERA_0000000001,COUNTRY,SEN,YEAR,AFR,Africa,,1986,,,,,,,,476,,,,,2013-06-11T14:04:28+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
2390928,CHOLERA_0000000001,COUNTRY,AGO,YEAR,AFR,Africa,,2009,,,,,,,,2019,,,,,2013-06-11T14:04:28+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2402402,CHOLERA_0000000001,COUNTRY,MYS,YEAR,WPR,Western Pacific,,2010,,,,,,,,443,,,,227 of 443 reported cases are imported.,2013-06-11T14:04:28+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2402611,CHOLERA_0000000001,COUNTRY,IND,YEAR,SEAR,South-East Asia,,1969,,,,,,,,19280,,,,,2013-06-11T14:04:28+02:00,1969,1969-01-01T00:00:00+01:00,1969-12-31T00:00:00+01:00
2403345,CHOLERA_0000000001,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,,2010,,,,,,,,2047,,,,,2013-06-11T14:04:28+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2404031,CHOLERA_0000000001,COUNTRY,GBR,YEAR,EUR,Europe,,1972,,,,,,,,2,,,,,2013-06-11T14:04:28+02:00,1972,1972-01-01T00:00:00+01:00,1972-12-31T00:00:00+01:00
2408214,CHOLERA_0000000001,COUNTRY,IDN,YEAR,WPR,Western Pacific,,1991,,,,,,,,6202,,,,,2013-06-11T14:04:28+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
2409944,CHOLERA_0000000001,COUNTRY,SGP,YEAR,WPR,Western Pacific,,2013,,,,,,,,2,2.0,,,2 imported cases,2014-08-29T13:48:25+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2443893,CHOLERA_0000000001,COUNTRY,ARG,YEAR,AMR,Americas,,1997,,,,,,,,637,,,,,2013-06-11T14:04:28+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
2445946,CHOLERA_0000000001,COUNTRY,BRA,YEAR,AMR,Americas,,1999,,,,,,,,4495,,,,,2013-06-11T14:04:28+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
2458727,CHOLERA_0000000001,COUNTRY,CMR,YEAR,AFR,Africa,,2000,,,,,,,,123,,,,,2013-06-11T14:04:28+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2465436,CHOLERA_0000000001,COUNTRY,STP,YEAR,AFR,Africa,,2008,,,,,,,,119,,,,,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2470482,CHOLERA_0000000001,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,,2011,,,,,,,,31789,,,,,2013-06-11T14:04:28+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2471139,CHOLERA_0000000001,COUNTRY,NGA,YEAR,AFR,Africa,,1991,,,,,,,,59478,,,,,2013-06-11T14:04:28+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
2472036,CHOLERA_0000000001,COUNTRY,COD,YEAR,AFR,Africa,,1979,,,,,,,,5515,,,,,2013-06-11T14:04:28+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
2477476,CHOLERA_0000000001,COUNTRY,CAN,YEAR,AMR,Americas,,1989,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
2483175,CHOLERA_0000000001,COUNTRY,GBR,YEAR,EUR,Europe,,2008,,,,,,,,8,,,,8 of 8 reported cases are imported.,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2488285,CHOLERA_0000000001,COUNTRY,LKA,YEAR,SEAR,South-East Asia,,1999,,,,,,,,108,,,,,2013-06-11T14:04:28+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
2490072,CHOLERA_0000000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,,2012,,,,,,,,1864,1864.0,,,,2013-10-03T09:18:20+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2490806,CHOLERA_0000000001,COUNTRY,CAF,YEAR,AFR,Africa,,2004,,,,,,,,320,,,,,2013-06-11T14:04:28+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2492055,CHOLERA_0000000001,COUNTRY,CIV,YEAR,AFR,Africa,,1995,,,,,,,,4993,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
2492275,CHOLERA_0000000001,COUNTRY,SGP,YEAR,WPR,Western Pacific,,1972,,,,,,,,114,,,,,2013-06-11T14:04:28+02:00,1972,1972-01-01T00:00:00+01:00,1972-12-31T00:00:00+01:00
2498492,CHOLERA_0000000001,COUNTRY,TGO,YEAR,AFR,Africa,,2006,,,,,,,,1159,,,,,2013-06-11T14:04:28+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2501720,CHOLERA_0000000001,COUNTRY,UGA,YEAR,AFR,Africa,,1982,,,,,,,,190,,,,,2013-06-11T14:04:28+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
2502692,CHOLERA_0000000001,COUNTRY,GBR,YEAR,EUR,Europe,,2014,,,,,,,,14,14.0,,,,2015-10-02T09:47:55+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2513539,CHOLERA_0000000001,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,,1981,,,,,,,,870,,,,,2013-06-11T14:04:28+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
2514799,CHOLERA_0000000001,COUNTRY,SVN,YEAR,EUR,Europe,,2007,,,,,,,,0,,,,1 of 0 reported cases are imported.,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2519704,CHOLERA_0000000001,COUNTRY,BDI,YEAR,AFR,Africa,,1980,,,,,,,,2039,,,,,2013-06-11T14:04:28+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
2533224,CHOLERA_0000000001,COUNTRY,ZMB,YEAR,AFR,Africa,,2009,,,,,,,,4712,,,,,2013-06-11T14:04:28+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2535317,CHOLERA_0000000001,COUNTRY,NPL,YEAR,SEAR,South-East Asia,,2012,,,,,,,,34,34.0,,,,2013-10-03T09:18:20+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2536621,CHOLERA_0000000001,COUNTRY,TGO,YEAR,AFR,Africa,,2011,,,,,,,,4,,,,,2013-06-11T14:04:28+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2539336,CHOLERA_0000000001,COUNTRY,NPL,YEAR,SEAR,South-East Asia,,1979,,,,,,,,22,,,,,2013-06-11T14:04:28+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
2545280,CHOLERA_0000000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,,2004,,,,,,,,533,,,,,2013-06-11T14:04:28+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2548420,CHOLERA_0000000001,COUNTRY,COD,YEAR,AFR,Africa,,1999,,,,,,,,12711,,,,,2013-06-11T14:04:28+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
2568071,CHOLERA_0000000001,COUNTRY,MOZ,YEAR,AFR,Africa,,1984,,,,,,,,521,,,,,2013-06-11T14:04:28+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
2571783,CHOLERA_0000000001,COUNTRY,JPN,YEAR,WPR,Western Pacific,,2016,,,,,,,,10,10.0,,,,2017-08-23T09:37:21+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2573009,CHOLERA_0000000001,COUNTRY,BOL,YEAR,AMR,Americas,,1991,,,,,,,,206,,,,,2013-06-11T14:04:28+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
2573974,CHOLERA_0000000001,COUNTRY,BEN,YEAR,AFR,Africa,,1999,,,,,,,,855,,,,,2013-06-11T14:04:28+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
2578445,CHOLERA_0000000001,COUNTRY,MOZ,YEAR,AFR,Africa,,1996,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
2584481,CHOLERA_0000000001,COUNTRY,NOR,YEAR,EUR,Europe,,2007,,,,,,,,1,,,,1 of 1 reported cases are imported.,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2587643,CHOLERA_0000000001,COUNTRY,IDN,YEAR,WPR,Western Pacific,,2001,,,,,,,,561,,,,,2013-06-11T14:04:28+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2589895,CHOLERA_0000000001,COUNTRY,CAN,YEAR,AMR,Americas,,2015,,,,,,,,3,3.0,,,,2016-09-16T09:32:19+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2592107,CHOLERA_0000000001,COUNTRY,USA,YEAR,AMR,Americas,,1988,,,,,,,,9,,,,,2013-06-11T14:04:28+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
2593727,CHOLERA_0000000001,COUNTRY,SWZ,YEAR,AFR,Africa,,1982,,,,,,,,538,,,,,2013-06-11T14:04:28+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
2594037,CHOLERA_0000000001,COUNTRY,VNM,YEAR,WPR,Western Pacific,,1980,,,,,,,,978,,,,,2013-06-11T14:04:28+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
2596535,CHOLERA_0000000001,COUNTRY,GHA,YEAR,AFR,Africa,,1973,,,,,,,,677,,,,,2013-06-11T14:04:28+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
2598466,CHOLERA_0000000001,COUNTRY,AGO,YEAR,AFR,Africa,,2005,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2603177,CHOLERA_0000000001,COUNTRY,KAZ,YEAR,EUR,Europe,,1997,,,,,,,,4,,,,,2013-06-11T14:04:28+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
2618400,CHOLERA_0000000001,COUNTRY,MWI,YEAR,AFR,Africa,,2009,,,,,,,,5751,,,,,2013-06-11T14:04:28+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2618409,CHOLERA_0000000001,COUNTRY,ZMB,YEAR,AFR,Africa,,1982,,,,,,,,1403,,,,,2013-06-11T14:04:28+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
2624128,CHOLERA_0000000001,COUNTRY,THA,YEAR,SEAR,South-East Asia,,1965,,,,,,,,65,,,,,2013-06-11T14:04:28+02:00,1965,1965-01-01T00:00:00+01:00,1965-12-31T00:00:00+01:00
2624357,CHOLERA_0000000001,COUNTRY,SLE,YEAR,AFR,Africa,,2008,,,,,,,,62,,,,,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2629719,CHOLERA_0000000001,COUNTRY,CMR,YEAR,AFR,Africa,,1980,,,,,,,,229,,,,,2013-06-11T14:04:28+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
2632456,CHOLERA_0000000001,COUNTRY,NPL,YEAR,SEAR,South-East Asia,,1975,,,,,,,,260,,,,,2013-06-11T14:04:28+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
2635590,CHOLERA_0000000001,COUNTRY,ZMB,YEAR,AFR,Africa,,2010,,,,,,,,6794,,,,,2013-06-11T14:04:28+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2644198,CHOLERA_0000000001,COUNTRY,DZA,YEAR,AFR,Africa,,1990,,,,,,,,1299,,,,,2013-06-11T14:04:28+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
2644561,CHOLERA_0000000001,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,,2002,,,,,,,,3,,,,,2013-06-11T14:04:28+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2651994,CHOLERA_0000000001,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,,1965,,,,,,,,21,,,,,2013-06-11T14:04:28+02:00,1965,1965-01-01T00:00:00+01:00,1965-12-31T00:00:00+01:00
2652366,CHOLERA_0000000001,COUNTRY,TZA,YEAR,AFR,Africa,,2005,,,,,,,,2945,,,,,2013-06-11T14:04:28+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2655878,CHOLERA_0000000001,COUNTRY,CHL,YEAR,AMR,Americas,,1997,,,,,,,,4,,,,,2013-06-11T14:04:28+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
2660684,CHOLERA_0000000001,COUNTRY,KEN,YEAR,AFR,Africa,,2007,,,,,,,,1206,,,,,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2662336,CHOLERA_0000000001,COUNTRY,MYS,YEAR,WPR,Western Pacific,,1997,,,,,,,,389,,,,,2013-06-11T14:04:28+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
2672916,CHOLERA_0000000001,COUNTRY,IDN,YEAR,WPR,Western Pacific,,1971,,,,,,,,23555,,,,,2013-06-11T14:04:28+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
2673330,CHOLERA_0000000001,COUNTRY,USA,YEAR,AMR,Americas,,2004,,,,,,,,5,,,,5 of 5 reported cases are imported.,2013-06-11T14:04:28+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2676665,CHOLERA_0000000001,COUNTRY,COG,YEAR,AFR,Africa,,2008,,,,,,,,156,,,,,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2684797,CHOLERA_0000000001,COUNTRY,NZL,YEAR,WPR,Western Pacific,,1999,,,,,,,,1,,,,1 of 1 reported cases are imported.,2013-06-11T14:04:28+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
2692629,CHOLERA_0000000001,COUNTRY,MMR,YEAR,SEAR,South-East Asia,,2016,,,,,,,,782,782.0,,,,2017-08-23T09:37:22+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2702520,CHOLERA_0000000001,COUNTRY,NPL,YEAR,SEAR,South-East Asia,,1995,,,,,,,,157,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
2703185,CHOLERA_0000000001,COUNTRY,FRA,YEAR,EUR,Europe,,2006,,,,,,,,2,,,,2 of 2 reported cases are imported.,2013-06-11T14:04:28+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2703464,CHOLERA_0000000001,COUNTRY,NGA,YEAR,AFR,Africa,,1992,,,,,,,,8687,,,,,2013-06-11T14:04:28+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
2704756,CHOLERA_0000000001,COUNTRY,ZMB,YEAR,AFR,Africa,,2000,,,,,,,,4504,,,,,2013-06-11T14:04:28+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2704986,CHOLERA_0000000001,COUNTRY,TJK,YEAR,EUR,Europe,,1993,,,,,,,,165,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
2706350,CHOLERA_0000000001,COUNTRY,LBR,YEAR,AFR,Africa,,2013,,,,,,,,92,92.0,,,,2014-08-29T13:48:45+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2711070,CHOLERA_0000000001,COUNTRY,NPL,YEAR,SEAR,South-East Asia,,2009,,,,,,,,82,,,,,2013-06-11T14:04:28+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2715294,CHOLERA_0000000001,COUNTRY,VEN,YEAR,AMR,Americas,,1998,,,,,,,,313,,,,,2013-06-11T14:04:28+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
2718888,CHOLERA_0000000001,COUNTRY,DEU,YEAR,EUR,Europe,,2001,,,,,,,,1,,,,1 of 1 reported cases are imported.,2013-06-11T14:04:28+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2728684,CHOLERA_0000000001,COUNTRY,STP,YEAR,AFR,Africa,,2007,,,,,,,,90,,,,,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2730045,CHOLERA_0000000001,COUNTRY,LKA,YEAR,SEAR,South-East Asia,,1974,,,,,,,,4559,,,,,2013-06-11T14:04:28+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
2741537,CHOLERA_0000000001,COUNTRY,COG,YEAR,AFR,Africa,,1999,,,,,,,,4813,,,,,2013-06-11T14:04:28+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
2760437,CHOLERA_0000000001,COUNTRY,GHA,YEAR,AFR,Africa,,2007,,,,,,,,179,,,,,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2764756,CHOLERA_0000000001,COUNTRY,ZMB,YEAR,AFR,Africa,,1993,,,,,,,,6766,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
2768864,CHOLERA_0000000001,COUNTRY,AUS,YEAR,WPR,Western Pacific,,2007,,,,,,,,3,,,,3 of 3 reported cases are imported.,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2776952,CHOLERA_0000000001,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,,2000,,,,,,,,345,,,,,2013-06-11T14:04:28+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2781346,CHOLERA_0000000001,COUNTRY,AUS,YEAR,WPR,Western Pacific,,1999,,,,,,,,4,,,,4 of 4 reported cases are imported.,2013-06-11T14:04:28+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
2788088,CHOLERA_0000000001,COUNTRY,RWA,YEAR,AFR,Africa,,1989,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
2799765,CHOLERA_0000000001,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,,1973,,,,,,,,37,,,,,2013-06-11T14:04:28+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
2809450,CHOLERA_0000000001,COUNTRY,CHL,YEAR,AMR,Americas,,1993,,,,,,,,32,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
2817104,CHOLERA_0000000001,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,,1970,,,,,,,,27,,,,,2013-06-11T14:04:28+02:00,1970,1970-01-01T00:00:00+01:00,1970-12-31T00:00:00+01:00
2817856,CHOLERA_0000000001,COUNTRY,LBR,YEAR,AFR,Africa,,1991,,,,,,,,132,,,,,2013-06-11T14:04:28+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
2827369,CHOLERA_0000000001,COUNTRY,MEX,YEAR,AMR,Americas,,1991,,,,,,,,2690,,,,,2013-06-11T14:04:28+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
2839105,CHOLERA_0000000001,COUNTRY,NPL,YEAR,SEAR,South-East Asia,,1992,,,,,,,,798,,,,,2013-06-11T14:04:28+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
2841381,CHOLERA_0000000001,COUNTRY,GMB,YEAR,AFR,Africa,,2006,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2854021,CHOLERA_0000000001,COUNTRY,MMR,YEAR,SEAR,South-East Asia,,1995,,,,,,,,1296,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
2860267,CHOLERA_0000000001,COUNTRY,TGO,YEAR,AFR,Africa,,2008,,,,,,,,397,,,,,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2861947,CHOLERA_0000000001,COUNTRY,LBR,YEAR,AFR,Africa,,1975,,,,,,,,704,,,,,2013-06-11T14:04:28+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
2863787,CHOLERA_0000000001,COUNTRY,CHN,YEAR,WPR,Western Pacific,,1989,,,,,,,,5628,,,,,2013-06-11T14:04:28+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
2868548,CHOLERA_0000000001,COUNTRY,LKA,YEAR,SEAR,South-East Asia,,1988,,,,,,,,154,,,,,2013-06-11T14:04:28+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
2871467,CHOLERA_0000000001,COUNTRY,AUS,YEAR,WPR,Western Pacific,,1994,,,,,,,,3,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
1414,CHOLERA_0000000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,,1979,,,,,,,,1268,,,,,2013-06-11T14:04:28+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
23748,CHOLERA_0000000001,COUNTRY,VNM,YEAR,WPR,Western Pacific,,1966,,,,,,,,8353,,,,,2013-06-11T14:04:28+02:00,1966,1966-01-01T00:00:00+01:00,1966-12-31T00:00:00+01:00
35235,CHOLERA_0000000001,COUNTRY,SLV,YEAR,AMR,Americas,,1999,,,,,,,,134,,,,,2013-06-11T14:04:28+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
